,text,timestamp,clean_text,pred_sadness
502,WHO: New coronavirus infections up worldwide | NHK WORLD-JAPAN News https://www3.nhk.or.jp/nhkworld/en/news/20200319_11/ …,2020-03-18 23:59:43,WHO: New coronavirus infections up worldwide | NHK WORLD-JAPAN News ,0
503,Trump Oversold a Google Site to Fight Coronavirus https://www.nytimes.com/2020/03/14/us/politics/trump-google-coronavirus.html?smid=tw-share …,2020-03-20 23:51:54,Trump Oversold a Google Site to Fight Coronavirus ,0
504,"The question I have is who bought stock in #chloroquine manufacturers before Trump's irresponsible and premature tweet about the malaria drug?

#covid19 #coronavirus",2020-03-23 23:56:21,"The question I have is who bought stock in #chloroquine manufacturers before Trump's irresponsible and premature tweet about the malaria drug?

#covid19 #coronavirus",1
505,Coronavirus // Gimnasia-Banfield pic.twitter.com/GODyL2xrVd,2020-03-13 23:43:08,Coronavirus // Gimnasia-Banfield pic.twitter.com/GODyL2xrVd,0
506,"@CDCemergency
Coronavirus-19
Just take me Lord I can’t breathe 

All these other people germs ain’t been clean since 1932-1950-2020.

And I am attached to these wires and can’t move. Take me now Jesus.
Clean some ventilation machine. TAMiles",2020-03-20 23:53:55,"
Coronavirus-19
Just take me Lord I can’t breathe 

All these other people germs ain’t been clean since 1932-1950-2020.

And I am attached to these wires and can’t move. Take me now Jesus.
Clean some ventilation machine. TAMiles",1
507,Has #covid19 hurt your ability to pay rent?  Are you a #landlord that needs help better understanding this #LosAngeles #moratorium?  Talk to us at #EskridgeLaw. #COVIDActNow #ShelterInPlaceCA,2020-03-23 23:51:44,Has #covid19 hurt your ability to pay rent?  Are you a #landlord that needs help better understanding this #LosAngeles #moratorium?  Talk to us at #EskridgeLaw. #COVIDActNow #ShelterInPlaceCA,1
508,"Everyone: Shitting themselves over possibly catching the Coronavirus.
Also Everyone: Going to crowded stores to pick the shelves clean of toilet paper.

Great logic. ",2020-03-13 23:45:37,"Everyone: Shitting themselves over possibly catching the Coronavirus.
Also Everyone: Going to crowded stores to pick the shelves clean of toilet paper.

Great logic. ",0
509,Approx. 200 Patients and Staff at Wisconsin Children's Hospital Being Tested for Coronavirus After Doctor Confirmed Positive https://www.thegatewaypundit.com/2020/03/approx-200-patients-and-staff-at-wisconsin-childrens-hospital-being-tested-for-coronavirus-after-doctor-confirmed-positive/ … via @gatewaypundit,2020-03-18 23:51:00,Approx. 200 Patients and Staff at Wisconsin Children's Hospital Being Tested for Coronavirus After Doctor Confirmed Positive  via ,1
510,"Transcript of President Trump Address 
to The Nation on Coronavirus…
https://theconservativetreehouse.com/2020/03/11/transcript-of-president-trump-address-to-the-nation-on-coronavirus/ …pic.twitter.com/N9XmWz5rpU",2020-03-12 23:54:47,"Transcript of President Trump Address 
to The Nation on Coronavirus…
",0
511,My account is acting up on me. I’m not sure what to do. Maybe it’s got coronavirus as well,2020-03-19 23:59:27,My account is acting up on me. I’m not sure what to do. Maybe it’s got coronavirus as well,0
512,Bron’s coronavirus game woulda easily beat Jordan’s drunk game,2020-03-20 23:55:36,Bron’s coronavirus game woulda easily beat Jordan’s drunk game,0
513,"if we don't do it, we will be like italy. stop all travel into the state, stay at home for a couple weeks while we tend to those inflicted...we can come out of this ok if we take steps NOW! #COVID19 @GovHawaiihttps://twitter.com/StarAdvertiser/status/1241801858836037632 …",2020-03-22 23:47:51,"if we don't do it, we will be like italy. stop all travel into the state, stay at home for a couple weeks while we tend to those inflicted...we can come out of this ok if we take steps NOW! #COVID19 ",1
514,"While the legal question would be if he was receiving non-public information (since much of this was published in the news for all to see) but even if it is not legally defined insider trading, this is NOT a good look for a Senator right now. Or ever really. #COVID19 https://twitter.com/JoyceWhiteVance/status/1240750654282502146 …",2020-03-19 23:54:51,"While the legal question would be if he was receiving non-public information (since much of this was published in the news for all to see) but even if it is not legally defined insider trading, this is NOT a good look for a Senator right now. Or ever really. #COVID19 ",0
515,Dancing On Ice's Linda Lusardi 'extremely ill' after contracting coronavirus : https://www.mirror.co.uk/3am/celebrity-news/dancing-ices-linda-lusardi-extremely-21716969 …pic.twitter.com/owdW9B9cmO,2020-03-18 23:59:00,Dancing On Ice's Linda Lusardi 'extremely ill' after contracting coronavirus : ,1
516,"Thanks, Obama.  It was beautiful while it lasted.  Bookended by -as usual- Republican slumps.

Dow enters bear market after coronavirus declared pandemic  https://www.washingtonpost.com/business/2020/03/11/markets-economy-today-oil-coronavirus/ …",2020-03-11 23:58:12,"Thanks, Obama.  It was beautiful while it lasted.  Bookended by -as usual- Republican slumps.

Dow enters bear market after coronavirus declared pandemic  ",0
517,@penguins Doing what's right under these unsettling circumstances.. #Coronavirus #Pittsburghhttps://twitter.com/pensfoundation/status/1238596057854066694 …,2020-03-13 23:47:03, Doing what's right under these unsettling circumstances.. #Coronavirus #Pittsburgh,0
518,"January 27: The CDC issued a level III Americans to avoid all nonessential travel to China due to the coronavirus.
January 29: The White House announced the formation of the Coronavirus Task Force to help monitor and contain the spread  provide updates to the President.",2020-03-23 23:55:00,"January 27: The CDC issued a level III Americans to avoid all nonessential travel to China due to the coronavirus.
January 29: The White House announced the formation of the Coronavirus Task Force to help monitor and contain the spread  provide updates to the President.",0
519,"MT: #HUDSecretaryBenCarson admitted that #Trump has no plan to deal with the docking of The GrandPrincess and the 3,500 passengers potentially exposed to #coronavirus.

https://www.politicususa.com/2020/03/08/ben-carson-coronavirus.html … via @politicususa https://twitter.com/PoliticusSarah/status/1236697871577239560 …pic.twitter.com/sShRD4vxkO",2020-03-08 23:52:11,"MT: #HUDSecretaryBenCarson admitted that #Trump has no plan to deal with the docking of The GrandPrincess and the 3,500 passengers potentially exposed to #coronavirus.

 via  ",1
520,Due to the Coronavirus we are limiting his final arrangements to Idaho. The health and safety of our family is a priority. The local fees are still the same and we're still trying to get support. Thank you for forwarding sharing this.  https://www.gofundme.com/f/funeral-expenses-for-howard-father …,2020-03-19 23:55:14,Due to the Coronavirus we are limiting his final arrangements to Idaho. The health and safety of our family is a priority. The local fees are still the same and we're still trying to get support. Thank you for forwarding sharing this.  ,0
521,"The administration was briefed by china on the coronavirus on Jan 3rd. The travel ban didn't start until Feb 3rd. For 10 weeks Trump made statements to the US downplaying the coronavirus, saying it will all go away. He mobilized no one in that time. No new masks, vents, or tests.",2020-03-21 23:48:16,"The administration was briefed by china on the coronavirus on Jan 3rd. The travel ban didn't start until Feb 3rd. For 10 weeks Trump made statements to the US downplaying the coronavirus, saying it will all go away. He mobilized no one in that time. No new masks, vents, or tests.",0
522,"I feel like I need to say that though the coronavirus is very serious people are only looking at the bad info! 60,000 patients have been recovered & Wuhan has hit a record low for new cases. This is great news! I believe with all the precautions happening things will get better",2020-03-10 23:58:39,"I feel like I need to say that though the coronavirus is very serious people are only looking at the bad info! 60,000 patients have been recovered & Wuhan has hit a record low for new cases. This is great news! I believe with all the precautions happening things will get better",1
523,Ever heard of Corona Virus?,2020-03-16 23:59:59,Ever heard of Corona Virus?,0
524,It’s 69x more likely for the McDonalds ice cream machine to be working than it is to die from corona virus.,2020-03-12 23:54:37,It’s 69x more likely for the McDonalds ice cream machine to be working than it is to die from corona virus.,1
525,Four Senators Cashed Out Stocks Right Before Coronavirus Crash https://trendingpolitics.com/four-senators-cashed-out-stocks-right-before-coronavirus-crash/#.XnVXgxAoGwo.twitter …,2020-03-20 23:53:44,Four Senators Cashed Out Stocks Right Before Coronavirus Crash #.XnVXgxAoGwo.twitter …,1
526,Post your face when the coronavirus is in your town https://twitter.com/MoraIThug/status/1237514965914918912 …pic.twitter.com/aTBZIF7DTA,2020-03-10 23:56:07,Post your face when the coronavirus is in your town ,0
527,The #GOP said no to offsite - online voting. Now they may have a number of #Republican #senators in quarantine because they didn't think THEY could get #coronavirus. (Who do they think they are?)  Guess what? NOW it COULD happen! What idiot hypocrites! #COVID19 #Pandemic #SAD,2020-03-22 23:52:38,The #GOP said no to offsite - online voting. Now they may have a number of #Republican #senators in quarantine because they didn't think THEY could get #coronavirus. (Who do they think they are?)  Guess what? NOW it COULD happen! What idiot hypocrites! #COVID19 #Pandemic #SAD,1
528,Lil Nas X and Megan Thee Stallion offer fans financial assistance during coronavirus outbreak https://www.nme.com/news/music/lil-nas-x-megan-thee-stallion-offer-fans-financial-assistance-during-coronavirus-outbreak-2625528?utm_source=feedly&utm_medium=rss&utm_campaign=lil-nas-x-megan-thee-stallion-offer-fans-financial-assistance-during-coronavirus-outbreak … #music #feedly,2020-03-14 23:56:04,Lil Nas X and Megan Thee Stallion offer fans financial assistance during coronavirus outbreak  #music #feedly,0
529,"I said it once, I'll say it again! President Trump is protecting us from foreign enemy (CORONAVIRUS) and Domestic enimies Hollywood liberals https://twitter.com/GOPChairwoman/status/1240357188201328641 …",2020-03-18 23:58:11,"I said it once, I'll say it again! President Trump is protecting us from foreign enemy (CORONAVIRUS) and Domestic enimies Hollywood liberals ",0
530,"NEW YORK (AP) — The White House overruled health officials who wanted to recommend that elderly and physically fragile Americans be advised not to fly on commercial airlines because of the new coronavirus, a federal official told The Associated Press.",2020-03-09 23:58:41,"NEW YORK (AP) — The White House overruled health officials who wanted to recommend that elderly and physically fragile Americans be advised not to fly on commercial airlines because of the new coronavirus, a federal official told The Associated Press.",1
531,"I've been waiting for the ""No one knew"" defense.  It's always Trumpese for ""I didn't know.""

By the way, Joe Biden wrote a scathing op-ed in USA Today back in January about Trump's poor handling of the coronavirus -- two months ago. https://twitter.com/DavidCornDC/status/1239638283216355330 …",2020-03-16 23:59:50,"I've been waiting for the ""No one knew"" defense.  It's always Trumpese for ""I didn't know.""

By the way, Joe Biden wrote a scathing op-ed in USA Today back in January about Trump's poor handling of the coronavirus -- two months ago. ",1
532,"There is a lot happening these days. What are you doing to stay creative? Let's see your #stayhomechallenge Creations. 
drop your art below
#workingfromhome #COVID19 #art",2020-03-17 23:56:22,"There is a lot happening these days. What are you doing to stay creative? Let's see your #stayhomechallenge Creations. 
drop your art below
#workingfromhome #COVID19 #art",0
533,A coronavirus cautionary tale from Italy: Don’t do what we did. https://www.bostonglobe.com/2020/03/13/opinion/coronavirus-cautionary-tale-italy-dont-do-what-we-did/ …,2020-03-14 23:55:43,A coronavirus cautionary tale from Italy: Don’t do what we did. ,0
